Trading Day,Contract,Delivery Period,Delivery Start,Delivery End,Contract Volume,Open Price,High Price,Low Price,Last Price,"Settlement
Price",Exchange Volume MWh,Exchange Traded Contracts,Exchange Number of Trades,TradeReg Volume MWh,TradeReg Traded Contracts,TradeReg Number of Trades,Open Interest MWh (prev. day),Open Interest Contracts (prev. day)
6/4/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,50.95,0,0,0,0,0,0,0,0
6/4/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,46.03,0,0,0,0,0,0,0,0
6/4/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.55,0,0,0,0,0,0,0,0
6/4/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,49.54,0,0,0,0,0,0,0,0
6/4/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,43.17,0,0,0,0,0,0,0,0
6/1/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,42.72,0,0,0,0,0,0,27802080,38614
6/1/2018,DEBM,2018.07,1/7/2018,31/07/18,744,46.15,46.15,44.3,44.35,44.25,84816,114,23,200880,270,46,3381480,4545
6/1/2018,DEBM,2018.08,1/8/2018,31/08/18,744,42.1,42.1,42,42,41.77,14880,20,4,47616,64,7,150288,202
6/1/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,44.4,0,0,0,3600,5,1,248400,345
6/1/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,44.66,0,0,0,0,0,0,216050,290
6/1/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,49.23,0,0,0,0,0,0,0,0
6/1/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,44.46,0,0,0,0,0,0,0,0
6/1/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,47.96,0,0,0,0,0,0,0,0
6/1/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,47.94,0,0,0,0,0,0,0,0
6/1/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,41.56,0,0,0,0,0,0,0,0
5/31/2018,DEBM,2018.06,1/6/2018,30/06/18,720,43.4,44.89,43.3,44.31,44.89,190080,264,47,54000,75,12,27598320,38331
5/31/2018,DEBM,2018.07,1/7/2018,31/07/18,744,45.45,46.4,45.45,46.4,46.26,121272,163,24,187488,252,31,3197712,4298
5/31/2018,DEBM,2018.08,1/8/2018,31/08/18,744,43.25,43.25,42.98,43,43.36,23064,31,6,11160,15,2,129456,174
5/31/2018,DEBM,2018.09,1/9/2018,30/09/18,720,45.5,45.5,45.25,45.25,45.61,14400,20,3,3600,5,1,230400,320
5/31/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,46.58,0,0,0,0,0,0,216050,290
5/31/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,50.9,0,0,0,0,0,0,0,0
5/31/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,45.87,0,0,0,0,0,0,0,0
5/31/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.56,0,0,0,0,0,0,0,0
5/31/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,49.54,0,0,0,0,0,0,0,0
5/31/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,43.16,0,0,0,0,0,0,0,0
5/30/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,33.54,0,0,0,0,0,0,24159912,32473
5/30/2018,DEBM,2018.06,1/6/2018,30/06/18,720,43.1,43.55,42.55,43.55,43.1,231120,321,47,97920,136,23,27586800,38315
5/30/2018,DEBM,2018.07,1/7/2018,31/07/18,744,45.5,45.5,44.95,45.45,45.14,58032,78,18,196416,264,34,3028824,4071
5/30/2018,DEBM,2018.08,1/8/2018,31/08/18,744,42.1,42.1,42.1,42.1,42.2,744,1,1,0,0,0,129456,174
5/30/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,45.13,0,0,0,0,0,0,230400,320
5/30/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,46.04,0,0,0,0,0,0,216050,290
5/30/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,50.74,0,0,0,0,0,0,0,0
5/30/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,46,0,0,0,0,0,0,0,0
5/30/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.66,0,0,0,0,0,0,0,0
5/30/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,49.65,0,0,0,0,0,0,0,0
5/29/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,33.51,0,0,0,0,0,0,24159912,32473
5/29/2018,DEBM,2018.06,1/6/2018,30/06/18,720,42,42.85,41.85,42.85,42.58,268560,373,62,534240,742,66,26875440,37327
5/29/2018,DEBM,2018.07,1/7/2018,31/07/18,744,45.5,45.8,45.05,45.2,45.09,80352,108,33,185256,249,29,2909784,3911
5/29/2018,DEBM,2018.08,1/8/2018,31/08/18,744,42.83,42.83,42,42,42.15,46872,63,14,3720,5,1,78864,106
5/29/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,44.79,0,0,0,0,0,0,230400,320
5/29/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,46.53,0,0,0,0,0,0,216050,290
5/29/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,51.06,0,0,0,0,0,0,0,0
5/29/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,45.93,0,0,0,0,0,0,0,0
5/29/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.92,0,0,0,0,0,0,0,0
5/29/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,49.91,0,0,0,0,0,0,0,0
5/28/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,33.41,0,0,0,0,0,0,24159912,32473
5/28/2018,DEBM,2018.06,1/6/2018,30/06/18,720,38.8,41,38.8,41,40.79,143280,199,35,511200,710,53,26326080,36564
5/28/2018,DEBM,2018.07,1/7/2018,31/07/18,744,43.25,44.8,43.25,44.8,44.73,55800,75,7,253704,341,40,2650128,3562
5/28/2018,DEBM,2018.08,1/8/2018,31/08/18,744,41.25,41.25,41.25,41.25,41.09,3720,5,1,7440,10,1,67704,91
5/28/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,44.22,0,0,0,0,0,0,230400,320
5/28/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,46.04,0,0,0,0,0,0,216050,290
5/28/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,50.53,0,0,0,0,0,0,0,0
5/28/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,45.62,0,0,0,0,0,0,0,0
5/28/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.53,0,0,0,0,0,0,0,0
5/28/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,49.52,0,0,0,0,0,0,0,0
5/25/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,33.27,0,0,0,0,0,0,24159912,32473
5/25/2018,DEBM,2018.06,1/6/2018,30/06/18,720,38.8,39.1,38.8,38.8,39.28,66240,92,21,260640,362,56,26693280,37074
5/25/2018,DEBM,2018.07,1/7/2018,31/07/18,744,43.1,43.5,43,43.3,43.4,119784,161,70,319920,430,55,2288544,3076
5/25/2018,DEBM,2018.08,1/8/2018,31/08/18,744,40.15,40.15,40.1,40.1,40.1,11160,15,7,0,0,0,56544,76
5/25/2018,DEBM,2018.09,1/9/2018,30/09/18,720,43.75,43.75,43.4,43.4,43.44,10800,15,3,3600,5,1,216000,300
5/25/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,45.8,0,0,0,0,0,0,216050,290
5/25/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,50.18,0,0,0,0,0,0,0,0
5/25/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,45.16,0,0,0,0,0,0,0,0
5/25/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.24,0,0,0,0,0,0,0,0
5/25/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,49.23,0,0,0,0,0,0,0,0
5/24/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,32.74,0,0,0,0,0,0,24159912,32473
5/24/2018,DEBM,2018.06,1/6/2018,30/06/18,720,38.95,39.6,38.95,39.35,39.2,299520,416,71,659520,916,100,25932960,36018
5/24/2018,DEBM,2018.07,1/7/2018,31/07/18,744,43.75,43.85,43.15,43.56,43.1,81840,110,19,454584,611,73,1849584,2486
5/24/2018,DEBM,2018.08,1/8/2018,31/08/18,744,41.15,41.15,40.8,40.8,40.48,3720,5,2,0,0,0,52824,71
5/24/2018,DEBM,2018.09,1/9/2018,30/09/18,720,44.75,44.8,44.75,44.8,44.41,25200,35,4,0,0,0,190800,265
5/24/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,46.18,0,0,0,0,0,0,216050,290
5/24/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,50.9,0,0,0,0,0,0,0,0
5/24/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,46.01,0,0,0,0,0,0,0,0
5/24/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.92,0,0,0,0,0,0,0,0
5/24/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,49.91,0,0,0,0,0,0,0,0
5/23/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,32.46,0,0,0,0,0,0,24159912,32473
5/23/2018,DEBM,2018.06,1/6/2018,30/06/18,720,37.75,38.85,37.75,38.6,38.85,424800,590,82,339840,472,58,25490880,35404
5/23/2018,DEBM,2018.07,1/7/2018,31/07/18,744,41.9,43,41.9,43,43,65472,88,32,365304,491,31,1474608,1982
5/23/2018,DEBM,2018.08,1/8/2018,31/08/18,744,40.5,40.5,40.5,40.5,40.62,7440,10,2,0,0,0,45384,61
5/23/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,44.36,0,0,0,0,0,0,190800,265
5/23/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,46.73,0,0,0,0,0,0,216050,290
5/23/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,51.27,0,0,0,0,0,0,0,0
5/23/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,46.13,0,0,0,0,0,0,0,0
5/23/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,50.13,0,0,0,0,0,0,0,0
5/23/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,50.12,0,0,0,0,0,0,0,0
5/22/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,32.05,0,0,0,0,0,0,24159912,32473
5/22/2018,DEBM,2018.06,1/6/2018,30/06/18,720,37.65,38.35,37.65,38.2,38.31,298800,415,68,342720,476,61,24927120,34621
5/22/2018,DEBM,2018.07,1/7/2018,31/07/18,744,41.8,42.45,41.8,42.3,42.48,61752,83,15,152520,205,13,1304976,1754
5/22/2018,DEBM,2018.08,1/8/2018,31/08/18,744,40.4,40.5,40.4,40.5,40.53,11160,15,3,0,0,0,34224,46
5/22/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,44.46,0,0,0,0,0,0,190800,265
5/22/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,46.73,0,0,0,0,0,0,216050,290
5/22/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,51.29,0,0,0,0,0,0,0,0
5/22/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,46.16,0,0,0,0,0,0,0,0
5/22/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,50.24,0,0,0,0,0,0,0,0
5/22/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,50.22,0,0,0,0,0,0,0,0
5/21/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,31.66,0,0,0,0,0,0,24159912,32473
5/21/2018,DEBM,2018.06,1/6/2018,30/06/18,720,36.7,37.5,36.55,37.5,37.35,120960,168,26,50400,70,8,24902640,34587
5/21/2018,DEBM,2018.07,1/7/2018,31/07/18,744,41.15,41.15,41.1,41.1,41.15,4464,6,2,3720,5,1,1312416,1764
5/21/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,39.53,0,0,0,0,0,0,34224,46
5/21/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,43.22,0,0,0,0,0,0,190800,265
5/21/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,45.43,0,0,0,0,0,0,216050,290
5/21/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,50.03,0,0,0,0,0,0,0,0
5/21/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,45.43,0,0,0,0,0,0,0,0
5/21/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.05,0,0,0,0,0,0,0,0
5/21/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,49.04,0,0,0,0,0,0,0,0
5/18/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,31.52,0,0,0,0,0,0,24159912,32473
5/18/2018,DEBM,2018.06,1/6/2018,30/06/18,720,37.75,37.8,37.05,37.25,37.33,398880,554,75,331920,461,76,24296400,33745
5/18/2018,DEBM,2018.07,1/7/2018,31/07/18,744,40.99,41.3,40.9,40.91,41.07,61008,82,18,160704,216,29,1145760,1540
5/18/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,39.19,0,0,0,0,0,0,34224,46
5/18/2018,DEBM,2018.09,1/9/2018,30/09/18,720,43,43.1,43,43.1,43.11,5040,7,2,0,0,0,185760,258
5/18/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,45.17,0,0,0,0,0,0,216050,290
5/18/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,49.77,0,0,0,0,0,0,0,0
5/18/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,45.17,0,0,0,0,0,0,0,0
5/18/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,48.76,0,0,0,0,0,0,0,0
5/18/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,48.75,0,0,0,0,0,0,0,0
5/17/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,31.72,0,0,0,0,0,0,24159912,32473
5/17/2018,DEBM,2018.06,1/6/2018,30/06/18,720,38.5,38.65,37.75,38.3,37.89,347040,482,75,212400,295,33,23936400,33245
5/17/2018,DEBM,2018.07,1/7/2018,31/07/18,744,41.35,41.55,41.2,41.35,41.35,101184,136,28,93744,126,12,999936,1344
5/17/2018,DEBM,2018.08,1/8/2018,31/08/18,744,39.3,39.5,39.1,39.5,39.07,16368,22,5,0,0,0,21576,29
5/17/2018,DEBM,2018.09,1/9/2018,30/09/18,720,43.1,43.3,43.1,43.3,42.98,8640,12,3,10800,15,2,169920,236
5/17/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,45.41,0,0,0,0,0,0,216050,290
5/17/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,50.04,0,0,0,0,0,0,0,0
5/17/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,45.15,0,0,0,0,0,0,0,0
5/17/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,48.95,0,0,0,0,0,0,0,0
5/17/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,48.94,0,0,0,0,0,0,0,0
5/16/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,32.2,0,0,0,0,0,0,24159912,32473
5/16/2018,DEBM,2018.06,1/6/2018,30/06/18,720,37.7,38.2,37.45,38.2,37.87,244080,339,56,312480,434,32,23628960,32818
5/16/2018,DEBM,2018.07,1/7/2018,31/07/18,744,40.45,41.15,40.4,41.15,40.9,73656,99,22,252960,340,35,728376,979
5/16/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,38.66,0,0,0,0,0,0,21576,29
5/16/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,42.14,0,0,0,0,0,0,169920,236
5/16/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,44.72,0,0,0,0,0,0,216050,290
5/16/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,49.24,0,0,0,0,0,0,0,0
5/16/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,44.32,0,0,0,0,0,0,0,0
5/16/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,48.15,0,0,0,0,0,0,0,0
5/16/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,48.14,0,0,0,0,0,0,0,0
5/15/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,32.72,0,0,0,0,0,0,24159912,32473
5/15/2018,DEBM,2018.06,1/6/2018,30/06/18,720,37.9,38.6,37.85,38,38.2,251280,349,73,338400,470,58,23222880,32254
5/15/2018,DEBM,2018.07,1/7/2018,31/07/18,744,40.55,41,40.55,40.6,40.8,45384,61,22,139872,188,25,595200,800
5/15/2018,DEBM,2018.08,1/8/2018,31/08/18,744,38.2,38.2,38.2,38.2,38.1,1488,2,2,0,0,0,20088,27
5/15/2018,DEBM,2018.09,1/9/2018,30/09/18,720,42.4,42.4,42.4,42.4,42.03,1440,2,1,10800,15,3,157680,219
5/15/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,44.87,0,0,0,0,0,0,216050,290
5/15/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,49.16,0,0,0,0,0,0,0,0
5/15/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,44.35,0,0,0,0,0,0,0,0
5/15/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,48.09,0,0,0,0,0,0,0,0
5/15/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,48.08,0,0,0,0,0,0,0,0
5/14/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,32.49,0,0,0,0,0,0,24159912,32473
5/14/2018,DEBM,2018.06,1/6/2018,30/06/18,720,36.7,37.9,36.6,37.8,37.57,141840,197,55,239040,332,67,22898160,31803
5/14/2018,DEBM,2018.07,1/7/2018,31/07/18,744,39.15,40.5,39.1,40.5,40.06,40920,55,22,142104,191,28,436728,587
5/14/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,37.76,0,0,0,0,0,0,20088,27
5/14/2018,DEBM,2018.09,1/9/2018,30/09/18,720,41.65,42,41.65,42,41.94,2160,3,2,32400,45,5,123120,171
5/14/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,44.29,0,0,0,0,0,0,216050,290
5/14/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,48.81,0,0,0,0,0,0,0,0
5/14/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,43.86,0,0,0,0,0,0,0,0
5/14/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,47.66,0,0,0,0,0,0,0,0
5/14/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,47.64,0,0,0,0,0,0,0,0
5/11/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,31.97,0,0,0,0,0,0,24159912,32473
5/11/2018,DEBM,2018.06,1/6/2018,30/06/18,720,36.45,37.2,36.45,37,36.74,151200,210,42,70560,98,16,22715280,31549
5/11/2018,DEBM,2018.07,1/7/2018,31/07/18,744,39.1,39.3,39.1,39.3,39.28,8928,12,3,43896,59,9,383904,516
5/11/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,36.92,0,0,0,0,0,0,20088,27
5/11/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,41.75,0,0,0,0,0,0,123120,171
5/11/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,43.3,0,0,0,0,0,0,216050,290
5/11/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,48.07,0,0,0,0,0,0,0,0
5/11/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,43.73,0,0,0,0,0,0,0,0
5/11/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,47.11,0,0,0,0,0,0,0,0
5/11/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,47.09,0,0,0,0,0,0,0,0
5/10/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,32.02,0,0,0,0,0,0,24159912,32473
5/10/2018,DEBM,2018.06,1/6/2018,30/06/18,720,36.3,36.55,36.1,36.25,36.37,108000,150,22,123120,171,17,22547520,31316
5/10/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,38.7,0,0,0,0,0,0,383904,516
5/10/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,36.8,0,0,0,0,0,0,20088,27
5/10/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,41.31,0,0,0,0,0,0,123120,171
5/10/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,43,0,0,0,0,0,0,216050,290
5/10/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,47.58,0,0,0,0,0,0,0,0
5/10/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,43.02,0,0,0,0,0,0,0,0
5/10/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,46.65,0,0,0,0,0,0,0,0
5/10/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,46.63,0,0,0,0,0,0,0,0
5/9/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,31.71,0,0,0,0,0,0,24159912,32473
5/9/2018,DEBM,2018.06,1/6/2018,30/06/18,720,35.7,36.3,35.6,36.05,36.09,123840,172,27,170640,237,44,22332240,31017
5/9/2018,DEBM,2018.07,1/7/2018,31/07/18,744,38.09,38.3,38.09,38.1,38.33,23064,31,7,18600,25,4,345216,464
5/9/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,36.61,0,0,0,0,0,0,20088,27
5/9/2018,DEBM,2018.09,1/9/2018,30/09/18,720,41.35,41.35,41.35,41.35,41.21,18000,25,5,0,0,0,105120,146
5/9/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,42.89,0,0,0,0,0,0,216050,290
5/9/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,47.26,0,0,0,0,0,0,0,0
5/9/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,42.7,0,0,0,0,0,0,0,0
5/9/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,46.29,0,0,0,0,0,0,0,0
5/9/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,46.27,0,0,0,0,0,0,0,0
5/8/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.68,0,0,0,0,0,0,24159912,32473
5/8/2018,DEBM,2018.06,1/6/2018,30/06/18,720,35.25,35.6,35.2,35.3,35.64,88560,123,28,201600,280,53,22127040,30732
5/8/2018,DEBM,2018.07,1/7/2018,31/07/18,744,37.8,37.9,37.5,37.5,37.94,14880,20,6,11904,16,4,329592,443
5/8/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,36.34,0,0,0,0,0,0,20088,27
5/8/2018,DEBM,2018.09,1/9/2018,30/09/18,720,40.65,40.85,40.65,40.85,40.72,79200,110,22,0,0,0,25920,36
5/8/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,42.04,0,0,0,0,0,0,216050,290
5/8/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,46.9,0,0,0,0,0,0,0,0
5/8/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,42.5,0,0,0,0,0,0,0,0
5/8/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,45.74,0,0,0,0,0,0,0,0
5/8/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,45.72,0,0,0,0,0,0,0,0
5/7/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.63,0,0,0,0,0,0,24159912,32473
5/7/2018,DEBM,2018.06,1/6/2018,30/06/18,720,35.05,35.33,35.05,35.33,35.33,50400,70,21,61200,85,10,22129200,30735
5/7/2018,DEBM,2018.07,1/7/2018,31/07/18,744,37.6,37.6,37.5,37.6,37.74,5952,8,3,4464,6,2,325872,438
5/7/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,36.02,0,0,0,0,0,0,20088,27
5/7/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,40.41,0,0,0,0,0,0,25920,36
5/7/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,41.75,0,0,0,0,0,0,216050,290
5/7/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,46.52,0,0,0,0,0,0,0,0
5/7/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,42.42,0,0,0,0,0,0,0,0
5/7/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,45.51,0,0,0,0,0,0,0,0
5/7/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,45.49,0,0,0,0,0,0,0,0
5/4/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.18,0,0,0,0,0,0,24159912,32473
5/4/2018,DEBM,2018.06,1/6/2018,30/06/18,720,34.65,34.75,34.45,34.75,34.76,27360,38,9,238320,331,30,21945600,30480
5/4/2018,DEBM,2018.07,1/7/2018,31/07/18,744,36.9,37.1,36.8,37.1,37.07,32736,44,5,8184,11,3,292392,393
5/4/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,35.47,0,0,0,0,0,0,20088,27
5/4/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,39.89,0,0,0,0,0,0,25920,36
5/4/2018,DEBM,2018.1,1/10/2018,31/10/18,745,41.65,41.65,41.65,41.65,41.5,3725,5,1,0,0,0,216050,290
5/4/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,45.73,0,0,0,0,0,0,0,0
5/4/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,41.35,0,0,0,0,0,0,0,0
5/4/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,44.85,0,0,0,0,0,0,0,0
5/4/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,44.83,0,0,0,0,0,0,0,0
5/3/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,29.94,0,0,0,0,0,0,25807872,34688
5/3/2018,DEBM,2018.06,1/6/2018,30/06/18,720,34.55,34.6,34.34,34.55,34.55,117360,163,37,297360,413,48,23277600,32330
5/3/2018,DEBM,2018.07,1/7/2018,31/07/18,744,36.5,36.9,36.5,36.9,36.86,20088,27,7,14880,20,3,270816,364
5/3/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,35.27,0,0,0,0,0,0,20088,27
5/3/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,39.62,0,0,0,0,0,0,25920,36
5/3/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,40.93,0,0,0,0,0,0,216050,290
5/3/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,45.4,0,0,0,0,0,0,0,0
5/3/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,41.26,0,0,0,0,0,0,0,0
5/3/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,44.64,0,0,0,0,0,0,0,0
5/3/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,44.62,0,0,0,0,0,0,0,0
5/2/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.19,0,0,0,0,0,0,25813080,34695
5/2/2018,DEBM,2018.06,1/6/2018,30/06/18,720,35.15,35.3,34.55,34.55,34.7,288720,401,77,355680,494,46,22789440,31652
