Trading Day,Product,Maturity,Delivery Start,Delivery End,Lot Size,Settlement Price,Open Price,Timestamp Open Price ,High Price,Timestamp High Price,Low Price,Timestamp Low Price,Last  Price,Timestamp Last Price,Traded Lots,Traded Volume,Number of Trades,Open Interest Volume,Open Interest Lots,Traded Lots,Traded Volume,Number of Trades
6/30/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,37.01,36.4,2020-06-30T11:16:01,37,2020-06-30T15:40:05,36.25,2020-06-30T11:45:33,36.9,2020-06-30T17:02:57,55,"39,600 MWh",19,"144,328,320 MWh","200,456",172,"123,840 MWh",23
6/30/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,37.18,36.8,2020-06-30T13:00:27,37.2,2020-06-30T15:55:46,36.8,2020-06-30T13:00:27,37.2,2020-06-30T15:55:46,10,"7,450 MWh",2,"984,890 MWh","1,322",108,"80,460 MWh",23
6/30/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,43.83,,,,,,,,,,,,"4,320 MWh",6,,,
6/30/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,39.01,,,,,,,,,,,,"358,608 MWh",482,,,
6/30/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,44.04,,,,,,,,,,,,,,,,
6/30/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,44.95,,,,,,,,,,,,,,,,
6/30/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,39.15,,,,,,,,,,,,,,,,
6/30/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,38.22,,,,,,,,,,,,,,,,
6/29/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,26.18,,,,,,,,,,,,"154,049,760 MWh","213,958",,,
6/29/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,31.63,31,2020-06-29T08:05:33,32.5,2020-06-29T16:45:52,30.6,2020-06-29T08:32:09,32.3,2020-06-29T17:43:40,250,"186,000 MWh",62,"168,216,168 MWh","226,097","1,200","892,800 MWh",114
6/29/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,31.79,30.8,2020-06-29T08:36:02,32.4,2020-06-29T17:37:19,30.8,2020-06-29T08:36:02,32.4,2020-06-29T17:37:19,107,"79,608 MWh",27,"153,534,072 MWh","206,363",377,"280,488 MWh",20
6/29/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,35.8,35.45,2020-06-29T10:35:21,35.95,2020-06-29T16:17:20,35.45,2020-06-29T10:35:21,35.95,2020-06-29T16:17:21,50,"36,000 MWh",13,"144,184,320 MWh","200,256",356,"256,320 MWh",17
6/29/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,35.83,36,2020-06-29T11:46:20,36.15,2020-06-29T13:57:59,36,2020-06-29T11:46:20,36.15,2020-06-29T16:10:19,20,"14,900 MWh",4,"896,980 MWh","1,204",,,
6/29/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,42.88,,,,,,,,,,,,"4,320 MWh",6,,,
6/29/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,38.13,,,,,,,,,,,,"358,608 MWh",482,,,
6/29/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,42.56,,,,,,,,,,,,,,,,
6/29/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,43.45,,,,,,,,,,,,,,,,
6/29/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,37.83,,,,,,,,,,,,,,,,
6/26/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,26.46,,,,,,,,,,,,"154,049,760 MWh","213,958",,,
6/26/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,31.86,31.7,2020-06-26T08:50:03,31.95,2020-06-26T10:54:01,31.5,2020-06-26T08:53:36,31.6,2020-06-26T16:38:24,385,"286,440 MWh",136,"167,376,936 MWh","224,969",601,"447,144 MWh",92
6/26/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,31.78,31.9,2020-06-26T08:33:29,31.9,2020-06-26T08:33:29,31.51,2020-06-26T17:48:44,31.51,2020-06-26T17:48:44,62,"46,128 MWh",23,"153,213,408 MWh","205,932",223,"165,912 MWh",42
6/26/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,35.74,35.68,2020-06-26T09:16:27,36,2020-06-26T09:57:44,35.6,2020-06-26T16:43:53,35.6,2020-06-26T16:43:53,238,"171,360 MWh",91,"143,903,520 MWh","199,866",120,"86,400 MWh",24
6/26/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,35.76,,,,,,,,,,,,"882,080 MWh","1,184",55,"40,975 MWh",11
6/26/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,42.68,,,,,,,,,,,,"4,320 MWh",6,,,
