Trading Day,Product,Maturity,Delivery Start,Delivery End,Lot Size,Settlement Price,Open Price,Timestamp Open Price ,High Price,Timestamp High Price,Low Price,Timestamp Low Price,Last  Price,Timestamp Last Price,Traded Lots,Traded Volume,Number of Trades,Open Interest Volume (prev. day),Open Interest Lots (prev. day),Traded Lots,Traded Volume,Number of Trades
9/27/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,52.12,,,,,,,,,,,,"13,392 MWh",18,,,
9/27/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,51.62,,,,,,,,,,,,"1,392 MWh",2,,,
9/27/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,45,,,,,,,,,,,,"4,458 MWh",6,,,
9/27/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,43.84,,,,,,,,,,,,,,,,
9/27/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,42.25,,,,,,,,,,,,,,,,
9/27/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,46.09,,,,,,,,,,,,,,,,
9/26/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,35.32,,,,,,,,,,,,"120,364,560 MWh","167,173",,,
9/26/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,39.82,39.75,2019-09-26T08:49:07,40,2019-09-26T13:59:58,39.51,2019-09-26T08:49:07,40,2019-09-26T16:24:51,136,"101,320 MWh",36,"121,044,620 MWh","162,476",457,"340,465 MWh",70
9/26/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,47.02,47.3,2019-09-26T08:57:21,47.45,2019-09-26T14:26:32,46.85,2019-09-26T10:27:02,47,2019-09-26T17:27:28,302,"217,440 MWh",117,"105,684,480 MWh","146,784",459,"330,480 MWh",70
9/26/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,45.97,46,2019-09-26T09:50:09,46.2,2019-09-26T14:24:41,45.7,2019-09-26T10:23:16,45.95,2019-09-26T15:58:41,66,"49,104 MWh",18,"105,491,016 MWh","141,789",32,"23,808 MWh",3
9/26/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,53.01,,,,,,,,,,,,"13,392 MWh",18,,,
9/26/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,53,,,,,,,,,,,,"1,392 MWh",2,,,
9/26/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,45.94,,,,,,,,,,,,"4,458 MWh",6,,,
9/26/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,44.06,,,,,,,,,,,,,,,,
9/26/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,42.46,,,,,,,,,,,,,,,,
9/26/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,46.32,,,,,,,,,,,,,,,,
9/25/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,35.5,,,,,,,,,,,,"120,364,560 MWh","167,173",,,
9/25/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,39.36,39.95,2019-09-25T08:00:37,39.95,2019-09-25T08:00:34,39.25,2019-09-25T15:30:36,39.4,2019-09-25T17:02:21,284,"211,580 MWh",71,"17,136,490 MWh","23,002",529,"394,105 MWh",70
9/25/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,46.99,47.5,2019-09-25T08:38:24,47.6,2019-09-25T09:51:01,46.95,2019-09-25T15:56:24,47.1,2019-09-25T17:29:08,203,"146,160 MWh",83,"5,118,480 MWh","7,109",282,"203,040 MWh",47
9/25/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,45.75,45.9,2019-09-25T08:38:12,46.2,2019-09-25T09:55:36,45.75,2019-09-25T10:09:53,45.95,2019-09-25T17:12:01,99,"73,656 MWh",26,"2,058,648 MWh","2,767",60,"44,640 MWh",10
9/25/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,53.05,,,,,,,,,,,,"13,392 MWh",18,,,
9/25/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,52.71,,,,,,,,,,,,"1,392 MWh",2,,,
9/25/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,45.68,,,,,,,,,,,,"4,458 MWh",6,,,
9/25/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,44.01,,,,,,,,,,,,,,,,
9/25/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,42.41,,,,,,,,,,,,,,,,
9/25/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,46.27,,,,,,,,,,,,,,,,
9/24/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,35.97,,,,,,,,,,,,"120,364,560 MWh","167,173",,,
9/24/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,40.52,40.2,2019-09-24T08:35:26,40.75,2019-09-24T11:42:09,40.16,2019-09-24T16:17:23,40.4,2019-09-24T16:52:46,183,"136,335 MWh",43,"16,769,205 MWh","22,509","1,171","872,395 MWh",158
9/24/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,48.27,48.25,2019-09-24T09:22:32,48.45,2019-09-24T11:53:19,47.82,2019-09-24T16:51:58,48.05,2019-09-24T17:14:03,170,"122,400 MWh",73,"4,833,360 MWh","6,713",501,"360,720 MWh",76
9/24/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,46.68,46.8,2019-09-24T09:28:19,47,2019-09-24T11:42:21,46.45,2019-09-24T17:43:48,46.45,2019-09-24T17:43:48,72,"53,568 MWh",18,"1,940,352 MWh","2,608",72,"53,568 MWh",7
9/24/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,53.59,,,,,,,,,,,,"13,392 MWh",18,,,
9/24/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,53.78,,,,,,,,,,,,"1,392 MWh",2,,,
9/24/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,46.65,,,,,,,,,,,,"4,458 MWh",6,,,
9/24/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,45.08,,,,,,,,,,,,,,,,
9/24/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,43.4,,,,,,,,,,,,,,,,
9/24/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,47.39,,,,,,,,,,,,,,,,
9/23/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,36.62,,,,,,,,,,,,"120,364,560 MWh","167,173",,,
9/23/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,40.39,40.9,2019-09-23T08:25:12,41.4,2019-09-23T08:46:13,40.3,2019-09-23T17:29:23,40.3,2019-09-23T17:29:23,356,"265,220 MWh",83,"15,905,750 MWh","21,350",735,"547,575 MWh",97
9/23/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,48.65,49.7,2019-09-23T08:59:03,49.7,2019-09-23T08:59:03,48.3,2019-09-23T17:31:44,48.35,2019-09-23T17:49:05,154,"110,880 MWh",44,"4,420,800 MWh","6,140",173,"124,560 MWh",11
9/23/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,47.06,46.92,2019-09-23T10:35:55,47.2,2019-09-23T15:03:27,46.75,2019-09-23T16:23:24,46.85,2019-09-23T16:48:07,131,"97,464 MWh",24,"1,844,376 MWh","2,479",34,"25,296 MWh",5
9/23/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,53.73,,,,,,,,,,,,"13,392 MWh",18,,,
9/23/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,53.76,,,,,,,,,,,,"1,392 MWh",2,,,
9/23/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,47.09,,,,,,,,,,,,"4,458 MWh",6,,,
9/23/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,45.32,,,,,,,,,,,,,,,,
9/23/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,43.65,,,,,,,,,,,,,,,,
9/23/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,47.68,,,,,,,,,,,,,,,,
9/20/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,36.88,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/20/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,41.57,42.25,2019-09-20T08:09:19,42.25,2019-09-20T08:09:19,41.4,2019-09-20T17:21:08,41.75,2019-09-20T17:24:38,179,"133,355 MWh",47,"1,414,010 MWh","1,898",525,"391,125 MWh",64
9/20/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,49.7,49.5,2019-09-20T09:50:00,49.95,2019-09-20T16:23:56,49.5,2019-09-20T09:50:00,49.9,2019-09-20T17:45:41,69,"49,680 MWh",28,"252,000 MWh",350,374,"269,280 MWh",35
9/20/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,47.98,48.05,2019-09-20T09:19:11,48.1,2019-09-20T16:23:44,47.75,2019-09-20T14:59:38,48,2019-09-20T17:45:41,77,"57,288 MWh",16,"148,056 MWh",199,13,"9,672 MWh",3
9/20/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.57,,,,,,,,,,,,,,,,
9/20/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.85,,,,,,,,,,,,,,,,
9/20/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,47.51,,,,,,,,,,,,,,,,
9/20/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,46.18,,,,,,,,,,,,,,,,
9/20/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,44.51,,,,,,,,,,,,,,,,
9/20/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,48.54,,,,,,,,,,,,,,,,
9/19/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,36.76,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/19/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,41.99,42,2019-09-19T08:39:48,42.25,2019-09-19T13:45:39,41.31,2019-09-19T17:02:01,41.45,2019-09-19T17:21:14,272,"202,640 MWh",64,"1,414,010 MWh","1,898",579,"431,355 MWh",123
9/19/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,49.99,49.99,2019-09-19T09:00:07,50.2,2019-09-19T13:45:04,49.3,2019-09-19T17:01:26,49.45,2019-09-19T17:16:51,102,"73,440 MWh",35,"252,000 MWh",350,167,"120,240 MWh",28
9/19/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,47.91,47.9,2019-09-19T10:30:56,48.2,2019-09-19T13:30:54,47.5,2019-09-19T17:08:31,47.5,2019-09-19T17:11:27,25,"18,600 MWh",16,"148,056 MWh",199,30,"22,320 MWh",9
9/19/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.09,,,,,,,,,,,,,,,,
9/19/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.28,,,,,,,,,,,,,,,,
9/19/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,47.07,,,,,,,,,,,,,,,,
9/19/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,45.72,,,,,,,,,,,,,,,,
9/19/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,44.06,,,,,,,,,,,,,,,,
9/19/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,48.06,,,,,,,,,,,,,,,,
9/18/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,36.6,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/18/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,41.75,42,2019-09-18T08:36:49,42.4,2019-09-18T08:50:16,41.3,2019-09-18T16:59:56,41.4,2019-09-18T17:39:39,484,"360,580 MWh",206,"1,414,010 MWh","1,898",828,"616,860 MWh",122
9/18/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,49.49,49.7,2019-09-18T08:52:30,49.8,2019-09-18T14:52:28,49.11,2019-09-18T16:33:01,49.11,2019-09-18T16:33:32,107,"77,040 MWh",32,"252,000 MWh",350,263,"189,360 MWh",40
9/18/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,47.53,47.11,2019-09-18T09:17:36,47.6,2019-09-18T14:12:20,47.11,2019-09-18T09:17:36,47.5,2019-09-18T17:14:50,62,"46,128 MWh",16,"148,056 MWh",199,15,"11,160 MWh",3
9/18/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,53.65,,,,,,,,,,,,,,,,
9/18/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,53.65,,,,,,,,,,,,,,,,
9/18/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,46.22,,,,,,,,,,,,,,,,
9/18/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,45.29,,,,,,,,,,,,,,,,
9/18/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,43.65,,,,,,,,,,,,,,,,
9/18/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,47.61,,,,,,,,,,,,,,,,
9/17/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,37.4,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/17/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,43.75,45.25,2019-09-17T08:35:29,45.3,2019-09-17T08:38:47,42.95,2019-09-17T16:46:20,43.1,2019-09-17T17:29:17,300,"223,500 MWh",87,"1,414,010 MWh","1,898",716,"533,420 MWh",99
9/17/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,51.77,52.6,2019-09-17T09:35:30,52.6,2019-09-17T09:35:30,51,2019-09-17T16:56:52,51.2,2019-09-17T17:04:10,219,"157,680 MWh",57,"252,000 MWh",350,237,"170,640 MWh",41
9/17/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.65,50,2019-09-17T09:06:43,50.1,2019-09-17T09:38:48,48.95,2019-09-17T16:26:08,48.95,2019-09-17T16:26:08,63,"46,872 MWh",18,"148,056 MWh",199,1,744 MWh,1
9/17/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,55.18,,,,,,,,,,,,,,,,
9/17/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,55.06,,,,,,,,,,,,,,,,
9/17/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,48.6,,,,,,,,,,,,,,,,
9/17/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,46.53,,,,,,,,,,,,,,,,
9/17/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,44.85,,,,,,,,,,,,,,,,
9/17/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,48.91,,,,,,,,,,,,,,,,
9/16/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,37.92,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/16/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,45.03,44.9,2019-09-16T08:00:08,45.5,2019-09-16T17:09:24,44.25,2019-09-16T10:11:05,45.2,2019-09-16T17:47:49,548,"408,260 MWh",126,"1,414,010 MWh","1,898","1,049","781,505 MWh",167
9/16/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.67,51.25,2019-09-16T08:00:09,52.7,2019-09-16T15:12:46,51.25,2019-09-16T08:00:09,52.5,2019-09-16T16:16:08,32,"23,040 MWh",11,"252,000 MWh",350,55,"39,600 MWh",13
9/16/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,50.34,50.45,2019-09-16T08:46:00,50.45,2019-09-16T08:46:00,49.6,2019-09-16T09:55:22,50,2019-09-16T15:27:39,42,"31,248 MWh",13,"148,056 MWh",199,6,"4,464 MWh",2
9/16/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,56.15,55.55,2019-09-16T13:30:24,55.55,2019-09-16T13:30:24,55.55,2019-09-16T13:30:24,55.55,2019-09-16T13:30:24,1,744 MWh,1,,,,,
9/16/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,56.35,55.35,2019-09-16T13:30:24,55.35,2019-09-16T13:30:24,55.35,2019-09-16T13:30:24,55.35,2019-09-16T13:30:24,1,696 MWh,1,,,,,
9/16/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,49.17,49.95,2019-09-16T13:30:24,49.95,2019-09-16T13:30:24,49.95,2019-09-16T13:30:24,49.95,2019-09-16T13:30:24,1,743 MWh,1,,,,,
9/16/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,47.11,,,,,,,,,,,,,,,,
9/16/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,45.44,,,,,,,,,,,,,,,,
9/16/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,49.47,,,,,,,,,,,,,,,,
9/13/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,36.96,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/13/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,44.39,43.5,2019-09-13T09:22:39,45.25,2019-09-13T14:51:43,43.25,2019-09-13T09:35:07,43.25,2019-09-13T17:58:13,477,"355,365 MWh",113,"1,414,010 MWh","1,898",847,"631,015 MWh",143
9/13/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,51.73,51.1,2019-09-13T10:06:00,52.28,2019-09-13T14:50:37,50.9,2019-09-13T10:14:46,51,2019-09-13T17:35:49,179,"128,880 MWh",43,"252,000 MWh",350,195,"140,400 MWh",24
9/13/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.05,48.7,2019-09-13T10:10:08,49.55,2019-09-13T15:15:30,48.6,2019-09-13T17:08:22,48.6,2019-09-13T17:08:22,93,"69,192 MWh",27,"148,056 MWh",199,18,"13,392 MWh",3
9/13/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.77,,,,,,,,,,,,,,,,
9/13/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,55.04,,,,,,,,,,,,,,,,
9/13/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,48.55,,,,,,,,,,,,,,,,
9/13/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,45.86,,,,,,,,,,,,,,,,
9/13/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,44.19,,,,,,,,,,,,,,,,
9/13/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,48.22,,,,,,,,,,,,,,,,
9/12/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,36.94,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/12/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,43.43,44,2019-09-12T08:12:38,44.3,2019-09-12T08:14:50,43.25,2019-09-12T16:03:01,43.65,2019-09-12T17:52:49,370,"275,650 MWh",108,"1,414,010 MWh","1,898",773,"575,885 MWh",128
9/12/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,51.64,52.55,2019-09-12T08:11:39,52.55,2019-09-12T08:11:39,51.5,2019-09-12T16:05:20,51.75,2019-09-12T17:52:56,126,"90,720 MWh",37,"252,000 MWh",350,71,"51,120 MWh",20
9/12/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.47,50,2019-09-12T09:18:13,50,2019-09-12T09:18:13,49.25,2019-09-12T16:04:19,49.25,2019-09-12T16:04:19,46,"34,224 MWh",15,"148,056 MWh",199,16,"11,904 MWh",4
9/12/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.56,55.7,2019-09-12T11:37:07,55.7,2019-09-12T11:37:06,55.7,2019-09-12T11:37:06,55.7,2019-09-12T11:37:06,10,"7,440 MWh",1,,,,,
9/12/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.08,54,2019-09-12T16:17:09,54,2019-09-12T16:17:09,54,2019-09-12T16:17:09,54,2019-09-12T16:17:09,1,696 MWh,1,,,,,
9/12/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,47.91,,,,,,,,,,,,,,,,
9/12/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,45.67,,,,,,,,,,,,,,,,
9/12/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,44.03,,,,,,,,,,,,,,,,
9/12/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,48,,,,,,,,,,,,,,,,
9/11/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,37.88,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/11/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,44.54,45,2019-09-11T08:41:10,46.3,2019-09-11T09:54:14,42.38,2019-09-11T12:32:25,43.25,2019-09-11T17:32:00,953,"709,985 MWh",310,"1,414,010 MWh","1,898","1,130","841,850 MWh",178
9/11/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.15,51.95,2019-09-11T08:40:15,53.55,2019-09-11T10:02:02,49.5,2019-09-11T12:33:36,51.5,2019-09-11T17:30:23,255,"183,600 MWh",73,"252,000 MWh",350,235,"169,200 MWh",49
9/11/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,50.06,49.75,2019-09-11T08:39:42,52,2019-09-11T09:21:04,48.8,2019-09-11T12:43:53,50.05,2019-09-11T16:29:21,203,"151,032 MWh",52,"148,056 MWh",199,68,"50,592 MWh",15
9/11/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.86,,,,,,,,,,,,,,,,
9/11/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,55.11,,,,,,,,,,,,,,,,
9/11/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,49.06,,,,,,,,,,,,,,,,
9/11/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,45.86,,,,,,,,,,,,,,,,
9/11/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,44.19,,,,,,,,,,,,,,,,
9/11/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,48.22,,,,,,,,,,,,,,,,
9/10/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,37.35,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/10/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,43.5,40.45,2019-09-10T08:14:09,45.3,2019-09-10T17:34:24,40.45,2019-09-10T08:14:09,44.95,2019-09-10T17:59:41,943,"702,535 MWh",200,"1,414,010 MWh","1,898","1,406","1,047,470 MWh",211
9/10/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,50.5,47.25,2019-09-10T09:14:40,51.6,2019-09-10T17:53:40,47.25,2019-09-10T09:14:40,51.6,2019-09-10T17:53:40,220,"158,400 MWh",58,"252,000 MWh",350,415,"298,800 MWh",43
9/10/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,48.64,45.15,2019-09-10T08:33:59,50,2019-09-10T16:56:47,45.15,2019-09-10T08:33:59,50,2019-09-10T17:22:13,209,"155,496 MWh",52,"148,056 MWh",199,147,"109,368 MWh",26
9/10/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,53.23,53.5,2019-09-10T16:23:26,54,2019-09-10T16:59:27,53.5,2019-09-10T16:23:26,54,2019-09-10T16:59:27,2,"1,488 MWh",2,,,,,
9/10/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.01,,,,,,,,,,,,,,,,
9/10/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,48.7,,,,,,,,,,,,,,,,
9/10/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,45.19,,,,,,,,,,,,,,,,
9/10/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,43.55,,,,,,,,,,,,,,,,
9/10/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,47.52,,,,,,,,,,,,,,,,
9/9/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,36.88,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/9/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,40.91,41.05,2019-09-09T08:52:48,41.4,2019-09-09T14:05:57,40.75,2019-09-09T16:46:01,40.75,2019-09-09T16:47:03,273,"203,385 MWh",61,"1,414,010 MWh","1,898",588,"438,060 MWh",62
9/9/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,46.52,46.9,2019-09-09T09:31:41,46.9,2019-09-09T09:31:41,46.5,2019-09-09T11:00:22,46.65,2019-09-09T16:08:48,172,"123,840 MWh",29,"252,000 MWh",350,228,"164,160 MWh",15
9/9/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,45.4,45.5,2019-09-09T10:19:55,45.5,2019-09-09T10:19:55,45.1,2019-09-09T11:00:55,45.25,2019-09-09T17:34:17,55,"40,920 MWh",13,"148,056 MWh",199,35,"26,040 MWh",3
9/9/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,50.6,,,,,,,,,,,,,,,,
9/9/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,50.75,,,,,,,,,,,,,,,,
9/9/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,44.72,,,,,,,,,,,,,,,,
9/9/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,43.64,,,,,,,,,,,,,,,,
9/9/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,42.06,,,,,,,,,,,,,,,,
9/9/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,45.88,,,,,,,,,,,,,,,,
9/6/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,36.49,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
9/6/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,40.54,41,2019-09-06T08:53:05,41,2019-09-06T08:53:05,40.05,2019-09-06T12:00:12,40.55,2019-09-06T16:04:55,128,"95,360 MWh",37,"1,414,010 MWh","1,898",572,"426,140 MWh",73
9/6/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,46.59,47,2019-09-06T10:20:22,47,2019-09-06T10:20:22,46.4,2019-09-06T13:07:49,46.6,2019-09-06T16:10:17,26,"18,720 MWh",7,"252,000 MWh",350,415,"298,800 MWh",37
9/6/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,45.2,45.5,2019-09-06T08:35:32,45.5,2019-09-06T08:35:32,44.4,2019-09-06T12:29:16,44.9,2019-09-06T16:51:05,126,"93,744 MWh",30,"148,056 MWh",199,25,"18,600 MWh",5
9/6/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,50.16,,,,,,,,,,,,,,,,
9/6/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,50.25,,,,,,,,,,,,,,,,
9/6/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,43.91,,,,,,,,,,,,,,,,
9/6/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,43.5,,,,,,,,,,,,,,,,
9/6/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,41.92,,,,,,,,,,,,,,,,
9/6/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,45.73,,,,,,,,,,,,,,,,
9/5/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,35.78,,,,,,,,,,,,"115,696,080 MWh","160,689",,,
